uid,type,value,timestamp,extra
1,session_start,1523133938,1523133938,source:server|ustudy_budget:0|ustudy_mode:1
51,session_start,1523128326,1523128326,source:server|ustudy_budget:0|ustudy_mode:1
51,session_start,1523128330,1523128330,source:server|ustudy_budget:0|ustudy_mode:1
51,session_start,1523128344,1523128344,source:server|ustudy_budget:0|ustudy_mode:1
51,session_start,1523128351,1523128351,source:server|ustudy_budget:0|ustudy_mode:1
51,answer,q2a6,1523129281154,
51,answer,q5a1,1523129324047,
51,practice_answer,q2a6,1523129328,url:/tutorial/rl/id_1
51,practice_answer,q5a1,1523129328,url:/tutorial/rl/id_1
51,jumping,/tutorial/rl/id_1,1523129331,url:/tutorial/rl/id_1
51,final_answer,q2a6,1523129331,url:/tutorial/rl/id_1
51,final_answer,q5a1,1523129331,url:/tutorial/rl/id_1
51,answer,q7a5,1523129361655,
51,answer,q9a4,1523129403955,
51,answer,q9a3,1523129412420,
51,practice_answer,q7a5,1523129423,url:/tutorial/rl/id_3
51,practice_answer,q9a3,1523129423,url:/tutorial/rl/id_3
51,jumping,/tutorial/rl/id_3,1523129438,url:/tutorial/rl/id_3
51,final_answer,q7a5,1523129438,url:/tutorial/rl/id_3
51,final_answer,q9a3,1523129438,url:/tutorial/rl/id_3
51,answer,q12a1,1523129466613,
51,answer,q11a4,1523129513732,
51,answer,q11a3,1523129545483,
51,answer,q11a5,1523129557347,
51,practice_answer,q12a1,1523129561,url:/tutorial/rl/twin
51,practice_answer,q11a5,1523129561,url:/tutorial/rl/twin
51,jumping,/tutorial/rl/twin,1523129566,url:/tutorial/rl/twin
51,final_answer,q12a1,1523129566,url:/tutorial/rl/twin
51,final_answer,q11a5,1523129566,url:/tutorial/rl/twin
51,practice_answer,q16a2,1523129665,url:/tutorial/rl/dup
51,answer,q15a1,1523129575827,
51,answer,q16a4,1523129626145,
51,answer,q16a3,1523129638938,
51,answer,q16a2,1523129663937,
51,practice_answer,q15a1,1523129665,url:/tutorial/rl/dup
51,jumping,/tutorial/rl/dup,1523129671,url:/tutorial/rl/dup
51,final_answer,q15a1,1523129671,url:/tutorial/rl/dup
51,final_answer,q16a2,1523129671,url:/tutorial/rl/dup
51,answer,q18a5,1523129704166,
51,answer,q18a6,1523129708893,
51,answer,q17a2,1523129726358,
51,practice_answer,q17a2,1523129730,url:/tutorial/rl/missing
51,practice_answer,q18a6,1523129730,url:/tutorial/rl/missing
51,jumping,/tutorial/rl/missing,1523129734,url:/tutorial/rl/missing
51,final_answer,q17a2,1523129734,url:/tutorial/rl/missing
51,final_answer,q18a6,1523129734,url:/tutorial/rl/missing
51,answer,q19a5,1523129771010,
51,answer,q20a2,1523129780226,
51,practice_answer,q19a5,1523129784,url:/tutorial/rl/freq
51,practice_answer,q20a2,1523129784,url:/tutorial/rl/freq
51,jumping,/tutorial/rl/freq,1523129785,url:/tutorial/rl/freq
51,final_answer,q19a5,1523129785,url:/tutorial/rl/freq
51,final_answer,q20a2,1523129785,url:/tutorial/rl/freq
51,main_section_start,1523129800,1523129800,url:/record_linkage
51,answer,p130a1,1523129816443,
51,answer,p25a6,1523129853031,
51,answer,p274a2,1523129879599,
51,answer,p203a5,1523129901063,
51,answer,p203a6,1523129916110,
51,answer,p56a6,1523129946294,
51,answer,p203a5,1523129956598,
51,answer,p366a5,1523130021183,
51,next_page,/record_linkage,1523130025,url:/record_linkage
51,final_answer,p130a1,1523130025,url:/record_linkage
51,final_answer,p203a5,1523130025,url:/record_linkage
51,final_answer,p25a6,1523130025,url:/record_linkage
51,final_answer,p274a2,1523130025,url:/record_linkage
51,final_answer,p366a5,1523130025,url:/record_linkage
51,final_answer,p56a6,1523130025,url:/record_linkage
51,answer,p115a1,1523130048,url:/record_linkage
51,answer,p280a5,1523130058,url:/record_linkage
51,answer,p280a6,1523130066,url:/record_linkage
51,answer,p280a5,1523130083,url:/record_linkage
51,answer,p318a1,1523130126,url:/record_linkage
51,answer,p69a6,1523130133,url:/record_linkage
51,answer,p23a6,1523130155,url:/record_linkage
51,answer,p69a5,1523130170,url:/record_linkage
51,answer,p69a2,1523130188,url:/record_linkage
51,answer,p69a3,1523130193,url:/record_linkage
51,answer,p69a2,1523130198,url:/record_linkage
51,answer,p297a3,1523130226,url:/record_linkage
51,answer,p297a4,1523130256,url:/record_linkage
51,next_page,/record_linkage,1523130262,url:/record_linkage
51,final_answer,p115a1,1523130262,url:/record_linkage
51,final_answer,p280a5,1523130262,url:/record_linkage
51,final_answer,p297a4,1523130262,url:/record_linkage
51,final_answer,p318a1,1523130262,url:/record_linkage
51,final_answer,p69a2,1523130262,url:/record_linkage
51,final_answer,p23a6,1523130262,url:/record_linkage
51,answer,p223a2,1523130289,url:/record_linkage
51,answer,p223a4,1523130330,url:/record_linkage
51,answer,p358a4,1523130382,url:/record_linkage
51,answer,p333a5,1523130419,url:/record_linkage
51,answer,p246a1,1523130496,url:/record_linkage
51,answer,p87a5,1523130504,url:/record_linkage
51,answer,p146a2,1523130558,url:/record_linkage
51,answer,p223a2,1523130566,url:/record_linkage
51,answer,p358a3,1523130610,url:/record_linkage
51,next_page,/record_linkage,1523130618,url:/record_linkage
51,final_answer,p223a2,1523130618,url:/record_linkage
51,final_answer,p146a2,1523130618,url:/record_linkage
51,final_answer,p246a1,1523130618,url:/record_linkage
51,final_answer,p333a5,1523130618,url:/record_linkage
51,final_answer,p87a5,1523130618,url:/record_linkage
51,final_answer,p358a3,1523130618,url:/record_linkage
51,answer,p46a6,1523130652,url:/record_linkage
51,answer,p137a5,1523130659,url:/record_linkage
51,answer,p180a1,1523130665,url:/record_linkage
51,answer,p97a5,1523130677,url:/record_linkage
51,answer,p113a4,1523130690,url:/record_linkage
51,answer,p185a1,1523130709,url:/record_linkage
51,next_page,/record_linkage,1523130712,url:/record_linkage
51,final_answer,p185a1,1523130712,url:/record_linkage
51,final_answer,p46a6,1523130712,url:/record_linkage
51,final_answer,p137a5,1523130712,url:/record_linkage
51,final_answer,p180a1,1523130712,url:/record_linkage
51,final_answer,p113a4,1523130712,url:/record_linkage
51,final_answer,p97a5,1523130712,url:/record_linkage
51,answer,p42a6,1523130726,url:/record_linkage
51,answer,p154a3,1523130738,url:/record_linkage
51,answer,p214a2,1523130776,url:/record_linkage
51,answer,p162a1,1523130795,url:/record_linkage
51,answer,p31a5,1523130815,url:/record_linkage
51,answer,p308a1,1523130830,url:/record_linkage
51,next_page,/record_linkage,1523130831,url:/record_linkage
51,final_answer,p42a6,1523130831,url:/record_linkage
51,final_answer,p154a3,1523130831,url:/record_linkage
51,final_answer,p214a2,1523130831,url:/record_linkage
51,final_answer,p162a1,1523130831,url:/record_linkage
51,final_answer,p308a1,1523130831,url:/record_linkage
51,final_answer,p31a5,1523130831,url:/record_linkage
51,answer,p239a2,1523130860,url:/record_linkage
51,answer,p239a4,1523130876,url:/record_linkage
51,answer,p253a2,1523130906,url:/record_linkage
51,answer,p347a1,1523130925,url:/record_linkage
51,answer,p78a4,1523130947,url:/record_linkage
51,answer,p1a6,1523130961,url:/record_linkage
51,answer,p264a5,1523130971,url:/record_linkage
51,jumping,/record_linkage,1523130974,url:/record_linkage
51,final_answer,p239a4,1523130974,url:/record_linkage
51,final_answer,p253a2,1523130974,url:/record_linkage
51,final_answer,p78a4,1523130974,url:/record_linkage
51,final_answer,p347a1,1523130974,url:/record_linkage
51,final_answer,p1a6,1523130974,url:/record_linkage
51,final_answer,p264a5,1523130974,url:/record_linkage
51,performance1,30 out of 36,1523130988,source:server
51,enter main section,2,1523131002,source:server
51,main_section_start,1523131002,1523131002,url:/main_section
51,answer,p30a6,1523131013284,
51,answer,p276a2,1523131029995,
51,answer,p372a5,1523131050118,
51,answer,p66a6,1523131063550,
51,answer,p196a5,1523131111531,
51,answer,p128a2,1523131127595,
51,next_page,/main_section,1523131145,url:/main_section
51,final_answer,p30a6,1523131145,url:/main_section
51,final_answer,p276a2,1523131145,url:/main_section
51,final_answer,p196a5,1523131145,url:/main_section
51,final_answer,p372a5,1523131145,url:/main_section
51,final_answer,p66a6,1523131145,url:/main_section
51,final_answer,p128a2,1523131145,url:/main_section
51,answer,p71a1,1523131162,url:/main_section
51,answer,p290a5,1523131176,url:/main_section
51,answer,p116a1,1523131181,url:/main_section
51,answer,p17a6,1523131195,url:/main_section
51,answer,p323a1,1523131210,url:/main_section
51,answer,p285a6,1523131232,url:/main_section
51,next_page,/main_section,1523131235,url:/main_section
51,final_answer,p285a6,1523131235,url:/main_section
51,final_answer,p17a6,1523131235,url:/main_section
51,final_answer,p323a1,1523131235,url:/main_section
51,final_answer,p116a1,1523131235,url:/main_section
