uid,type,value,timestamp,extra
271,session_start,1523050575,1523050575,source:server|ustudy_budget:minimum|ustudy_mode:4
271,session_start,1523050580,1523050580,source:server|ustudy_budget:minimum|ustudy_mode:4
271,session_start,1523050593,1523050593,source:server|ustudy_budget:minimum|ustudy_mode:4
271,session_start,1523050600,1523050600,source:server|ustudy_budget:minimum|ustudy_mode:4
271,answer,q2a6,1523051828847,
271,answer,q5a1,1523051835590,
271,practice_answer,q2a6,1523051836,url:/tutorial/rl/id_1
271,practice_answer,q5a1,1523051836,url:/tutorial/rl/id_1
271,jumping,/tutorial/rl/id_1,1523051839,url:/tutorial/rl/id_1
271,final_answer,q2a6,1523051839,url:/tutorial/rl/id_1
271,final_answer,q5a1,1523051839,url:/tutorial/rl/id_1
271,answer,q7a5,1523051864215,
271,answer,q9a5,1523051869287,
271,practice_answer,q7a5,1523051870,url:/tutorial/rl/id_3
271,practice_answer,q9a5,1523051870,url:/tutorial/rl/id_3
271,jumping,/tutorial/rl/id_3,1523051873,url:/tutorial/rl/id_3
271,final_answer,q7a5,1523051873,url:/tutorial/rl/id_3
271,final_answer,q9a5,1523051873,url:/tutorial/rl/id_3
271,practice_answer,q11a5,1523051890,url:/tutorial/rl/twin
271,answer,q12a1,1523051882576,
271,answer,q11a5,1523051889399,
271,practice_answer,q12a1,1523051890,url:/tutorial/rl/twin
271,jumping,/tutorial/rl/twin,1523051892,url:/tutorial/rl/twin
271,final_answer,q12a1,1523051892,url:/tutorial/rl/twin
271,final_answer,q11a5,1523051892,url:/tutorial/rl/twin
271,practice_answer,q16a2,1523051913,url:/tutorial/rl/dup
271,answer,q15a2,1523051902655,
271,answer,q16a2,1523051910039,
271,practice_answer,q15a2,1523051913,url:/tutorial/rl/dup
271,jumping,/tutorial/rl/dup,1523051931,url:/tutorial/rl/dup
271,final_answer,q15a2,1523051931,url:/tutorial/rl/dup
271,final_answer,q16a2,1523051931,url:/tutorial/rl/dup
271,practice_answer,q18a6,1523051950,url:/tutorial/rl/missing
271,answer,q18a6,1523051944997,
271,answer,q17a3,1523051949549,
271,practice_answer,q17a3,1523051950,url:/tutorial/rl/missing
271,jumping,/tutorial/rl/missing,1523051952,url:/tutorial/rl/missing
271,final_answer,q17a3,1523051952,url:/tutorial/rl/missing
271,final_answer,q18a6,1523051952,url:/tutorial/rl/missing
271,practice_answer,q20a3,1523051968,url:/tutorial/rl/freq
271,answer,q19a5,1523051959534,
271,answer,q20a3,1523051966789,
271,practice_answer,q19a5,1523051968,url:/tutorial/rl/freq
271,jumping,/tutorial/rl/freq,1523051969,url:/tutorial/rl/freq
271,final_answer,q19a5,1523051969,url:/tutorial/rl/freq
271,final_answer,q20a3,1523051969,url:/tutorial/rl/freq
271,answer,q1a5,1523052046008,
271,answer,q2a3,1523052058880,
271,answer,q4a3,1523052071680,
271,answer,q6a4,1523052074928,
271,practice_answer,q1a5,1523052076,url:/tutorial/privacy/practice
271,practice_answer,q2a3,1523052076,url:/tutorial/privacy/practice
271,practice_answer,q6a4,1523052076,url:/tutorial/privacy/practice
271,practice_answer,q4a3,1523052076,url:/tutorial/privacy/practice
271,jumping,/tutorial/privacy/practice,1523052088,url:/tutorial/privacy/practice
271,final_answer,q1a5,1523052088,url:/tutorial/privacy/practice
271,final_answer,q2a3,1523052088,url:/tutorial/privacy/practice
271,final_answer,q4a3,1523052088,url:/tutorial/privacy/practice
271,final_answer,q6a4,1523052088,url:/tutorial/privacy/practice
271,open_cell,50053-1-0,1523052218,url:/tutorial/clickable/decision_making_demo
271,kapr,4.976232917409388,1523052218,id:50053-1-0|new_mode:full|url:/tutorial/clickable/decision_making_demo
271,open_cell,50053-1-2,1523052222,url:/tutorial/clickable/decision_making_demo
271,kapr,23.1283422459893,1523052222,id:50053-1-2|new_mode:full|url:/tutorial/clickable/decision_making_demo
271,open_cell,50053-1-1,1523052233,url:/tutorial/clickable/decision_making_demo
271,kapr,35.071301247771835,1523052233,id:50053-1-1|new_mode:full|url:/tutorial/clickable/decision_making_demo
271,open_cell,50053-1-4,1523052237,url:/tutorial/clickable/decision_making_demo
271,kapr,36.56417112299465,1523052237,id:50053-1-4|new_mode:full|url:/tutorial/clickable/decision_making_demo
271,answer,q50053a4,1523052243714,
271,open_cell,50054-1-2,1523052247,url:/tutorial/clickable/decision_making_demo
271,kapr,38.59119815002168,1523052247,id:50054-1-2|new_mode:partial|url:/tutorial/clickable/decision_making_demo
271,open_cell,50054-1-2,1523052258,url:/tutorial/clickable/decision_making_demo
271,kapr,42.88869417545889,1523052258,id:50054-1-2|new_mode:full|url:/tutorial/clickable/decision_making_demo
271,answer,q50054a4,1523052265456,
271,practice_answer,q50053a4,1523052266,url:/tutorial/clickable/decision_making_demo
271,practice_answer,q50054a4,1523052266,url:/tutorial/clickable/decision_making_demo
271,jumping,/tutorial/clickable/decision_making_demo,1523052278,url:/tutorial/clickable/decision_making_demo
271,final_answer,q50053a4,1523052278,url:/tutorial/clickable/decision_making_demo
271,final_answer,q50054a4,1523052278,url:/tutorial/clickable/decision_making_demo
271,main_section_start,1523052313,1523052313,url:/tutorial/clickable/practice
271,open_cell,50055-1-1,1523052324,url:/tutorial/clickable/practice
271,kapr,3.3589572192513364,1523052324,id:50055-1-1|new_mode:full|url:/tutorial/clickable/practice
271,open_cell,50055-1-4,1523052334,url:/tutorial/clickable/practice
271,kapr,3.7321746880570403,1523052334,id:50055-1-4|new_mode:full|url:/tutorial/clickable/practice
271,answer,q50055a4,1523052335557,
271,open_cell,50056-1-2,1523052342,url:/tutorial/clickable/practice
271,kapr,4.09982174688057,1523052342,id:50056-1-2|new_mode:partial|url:/tutorial/clickable/practice
271,open_cell,50056-1-3,1523052352,url:/tutorial/clickable/practice
271,kapr,11.002098786728768,1523052352,id:50056-1-3|new_mode:full|url:/tutorial/clickable/practice
271,answer,q50056a3,1523052355485,
271,open_cell,50057-1-1,1523052360,url:/tutorial/clickable/practice
271,kapr,13.502098786728766,1523052360,id:50057-1-1|new_mode:partial|url:/tutorial/clickable/practice
271,answer,q50057a2,1523052363560,
271,answer,q50058a4,1523052367504,
271,practice_answer,q50055a4,1523052368,url:/tutorial/clickable/practice
271,practice_answer,q50057a2,1523052368,url:/tutorial/clickable/practice
271,practice_answer,q50056a3,1523052368,url:/tutorial/clickable/practice
271,practice_answer,q50058a4,1523052368,url:/tutorial/clickable/practice
271,jumping,/tutorial/clickable/practice,1523052385,url:/tutorial/clickable/practice
271,final_answer,q50055a4,1523052385,url:/tutorial/clickable/practice
271,final_answer,q50056a3,1523052385,url:/tutorial/clickable/practice
271,final_answer,q50057a2,1523052385,url:/tutorial/clickable/practice
271,final_answer,q50058a4,1523052385,url:/tutorial/clickable/practice
271,main_section_start,1523052399,1523052399,url:/record_linkage
271,open_cell,130-1-1,1523052409,url:/record_linkage
271,kapr,0.13440860215053763,1523052409,id:130-1-1|new_mode:partial|url:/record_linkage
271,open_cell,130-1-1,1523052412,url:/record_linkage
271,kapr,0.24890481879729226,1523052412,id:130-1-1|new_mode:full|url:/record_linkage
271,answer,p130a2,1523052420108,
271,open_cell,203-1-0,1523052426,url:/record_linkage
271,kapr,0.9798989708440755,1523052426,id:203-1-0|new_mode:full|url:/record_linkage
271,open_cell,25-1-1,1523052441,url:/record_linkage
271,kapr,1.205124196069301,1523052441,id:25-1-1|new_mode:partial|url:/record_linkage
