uid,type,value,timestamp,extra
82,session_start,1522791101,1522791101,source:server|ustudy_budget:0|ustudy_mode:3
82,session_start,1522791107,1522791107,source:server|ustudy_budget:0|ustudy_mode:3
82,session_start,1522791122,1522791122,source:server|ustudy_budget:0|ustudy_mode:3
82,session_start,1522791129,1522791129,source:server|ustudy_budget:0|ustudy_mode:3
82,practice_answer,q5a1,1522792567,url:/tutorial/rl/id_1
82,answer,q2a6,1522792553802,
82,answer,q5a1,1522792564768,
82,practice_answer,q2a6,1522792567,url:/tutorial/rl/id_1
82,jumping,/tutorial/rl/id_1,1522792571,url:/tutorial/rl/id_1
82,final_answer,q2a6,1522792571,url:/tutorial/rl/id_1
82,final_answer,q5a1,1522792571,url:/tutorial/rl/id_1
82,answer,q7a5,1522792629669,
82,answer,q9a5,1522792636761,
82,practice_answer,q7a5,1522792639,url:/tutorial/rl/id_3
82,practice_answer,q9a5,1522792639,url:/tutorial/rl/id_3
82,jumping,/tutorial/rl/id_3,1522792641,url:/tutorial/rl/id_3
82,final_answer,q7a5,1522792641,url:/tutorial/rl/id_3
82,final_answer,q9a5,1522792641,url:/tutorial/rl/id_3
82,practice_answer,q11a2,1522792680,url:/tutorial/rl/twin
82,answer,q12a1,1522792660146,
82,answer,q11a2,1522792678472,
82,practice_answer,q12a1,1522792680,url:/tutorial/rl/twin
82,jumping,/tutorial/rl/twin,1522792702,url:/tutorial/rl/twin
82,final_answer,q12a1,1522792702,url:/tutorial/rl/twin
82,final_answer,q11a2,1522792702,url:/tutorial/rl/twin
82,answer,q15a1,1522792723904,
82,answer,q16a1,1522792737598,
82,answer,q16a2,1522792740421,
82,practice_answer,q15a1,1522792752,url:/tutorial/rl/dup
82,practice_answer,q16a2,1522792752,url:/tutorial/rl/dup
82,jumping,/tutorial/rl/dup,1522792762,url:/tutorial/rl/dup
82,final_answer,q15a1,1522792762,url:/tutorial/rl/dup
82,final_answer,q16a2,1522792762,url:/tutorial/rl/dup
82,practice_answer,q18a1,1522792798,url:/tutorial/rl/missing
82,answer,q17a2,1522792789863,
82,answer,q18a1,1522792796941,
82,practice_answer,q17a2,1522792798,url:/tutorial/rl/missing
82,jumping,/tutorial/rl/missing,1522792806,url:/tutorial/rl/missing
82,final_answer,q17a2,1522792806,url:/tutorial/rl/missing
82,final_answer,q18a1,1522792806,url:/tutorial/rl/missing
82,answer,q20a2,1522792823354,
82,answer,q19a2,1522792842184,
82,practice_answer,q19a2,1522792844,url:/tutorial/rl/freq
82,practice_answer,q20a2,1522792844,url:/tutorial/rl/freq
82,jumping,/tutorial/rl/freq,1522792849,url:/tutorial/rl/freq
82,final_answer,q19a2,1522792849,url:/tutorial/rl/freq
82,final_answer,q20a2,1522792849,url:/tutorial/rl/freq
82,answer,q1a2,1522792874010,
82,answer,q1a1,1522792880440,
82,answer,q1a6,1522792888547,
82,answer,q2a1,1522792893322,
82,answer,q4a1,1522792911099,
82,answer,q6a2,1522792920723,
82,practice_answer,q1a6,1522792922,url:/tutorial/privacy/practice
82,practice_answer,q2a1,1522792922,url:/tutorial/privacy/practice
82,practice_answer,q6a2,1522792922,url:/tutorial/privacy/practice
82,practice_answer,q4a1,1522792922,url:/tutorial/privacy/practice
82,jumping,/tutorial/privacy/practice,1522792932,url:/tutorial/privacy/practice
82,final_answer,q1a6,1522792932,url:/tutorial/privacy/practice
82,final_answer,q2a1,1522792932,url:/tutorial/privacy/practice
