uid,type,value,timestamp,extra
280,session_start,1523041385,1523041385,source:server|ustudy_budget:0|ustudy_mode:2
280,session_start,1523041390,1523041390,source:server|ustudy_budget:0|ustudy_mode:2
280,session_start,1523041406,1523041406,source:server|ustudy_budget:0|ustudy_mode:2
280,session_start,1523041413,1523041413,source:server|ustudy_budget:0|ustudy_mode:2
280,practice_answer,q5a1,1523042919,url:/tutorial/rl/id_1
280,answer,q2a6,1523042889352,
280,answer,q5a1,1523042898398,
280,practice_answer,q2a6,1523042919,url:/tutorial/rl/id_1
280,jumping,/tutorial/rl/id_1,1523042931,url:/tutorial/rl/id_1
280,final_answer,q2a6,1523042931,url:/tutorial/rl/id_1
280,final_answer,q5a1,1523042931,url:/tutorial/rl/id_1
280,answer,q7a6,1523042949568,
280,answer,q9a1,1523042956536,
280,answer,q9a2,1523042962360,
280,practice_answer,q7a6,1523042967,url:/tutorial/rl/id_3
280,practice_answer,q9a2,1523042967,url:/tutorial/rl/id_3
280,jumping,/tutorial/rl/id_3,1523042985,url:/tutorial/rl/id_3
280,final_answer,q7a6,1523042985,url:/tutorial/rl/id_3
280,final_answer,q9a2,1523042985,url:/tutorial/rl/id_3
280,answer,q12a1,1523042993053,
280,answer,q11a5,1523043009052,
280,practice_answer,q12a1,1523043012,url:/tutorial/rl/twin
280,practice_answer,q11a5,1523043012,url:/tutorial/rl/twin
280,jumping,/tutorial/rl/twin,1523043013,url:/tutorial/rl/twin
280,final_answer,q12a1,1523043013,url:/tutorial/rl/twin
280,final_answer,q11a5,1523043013,url:/tutorial/rl/twin
280,practice_answer,q16a1,1523043028,url:/tutorial/rl/dup
280,answer,q15a1,1523043019205,
280,answer,q16a1,1523043024764,
280,practice_answer,q15a1,1523043028,url:/tutorial/rl/dup
280,jumping,/tutorial/rl/dup,1523043037,url:/tutorial/rl/dup
280,final_answer,q15a1,1523043037,url:/tutorial/rl/dup
280,final_answer,q16a1,1523043037,url:/tutorial/rl/dup
280,answer,q17a2,1523043047464,
280,answer,q17a1,1523043049991,
280,answer,q18a6,1523043055303,
280,practice_answer,q17a1,1523043056,url:/tutorial/rl/missing
280,practice_answer,q18a6,1523043056,url:/tutorial/rl/missing
280,jumping,/tutorial/rl/missing,1523043057,url:/tutorial/rl/missing
280,final_answer,q17a1,1523043057,url:/tutorial/rl/missing
280,final_answer,q18a6,1523043057,url:/tutorial/rl/missing
280,practice_answer,q20a1,1523043070,url:/tutorial/rl/freq
280,answer,q19a6,1523043063392,
280,answer,q20a1,1523043069015,
280,practice_answer,q19a6,1523043070,url:/tutorial/rl/freq
280,jumping,/tutorial/rl/freq,1523043071,url:/tutorial/rl/freq
280,final_answer,q19a6,1523043071,url:/tutorial/rl/freq
280,final_answer,q20a1,1523043071,url:/tutorial/rl/freq
280,answer,q1a5,1523043108708,
280,answer,q2a1,1523043113348,
280,answer,q4a1,1523043120363,
280,answer,q6a2,1523043124284,
280,answer,q6a5,1523043126076,
280,practice_answer,q1a5,1523043127,url:/tutorial/privacy/practice
280,practice_answer,q4a1,1523043127,url:/tutorial/privacy/practice
280,practice_answer,q2a1,1523043127,url:/tutorial/privacy/practice
280,practice_answer,q6a5,1523043127,url:/tutorial/privacy/practice
280,jumping,/tutorial/privacy/practice,1523043150,url:/tutorial/privacy/practice
280,final_answer,q1a5,1523043150,url:/tutorial/privacy/practice
280,final_answer,q2a1,1523043150,url:/tutorial/privacy/practice
280,final_answer,q4a1,1523043150,url:/tutorial/privacy/practice
280,final_answer,q6a5,1523043150,url:/tutorial/privacy/practice
280,main_section_start,1523043242,1523043242,url:/tutorial/clickable/practice
280,answer,q50057a1,1523043246251,
280,answer,q50056a1,1523043250571,
280,answer,q50058a6,1523043255154,
280,open_cell,50055-1-4,1523043258,url:/tutorial/clickable/practice
280,kapr,0.002275716273205513,1523043258,id:50055-1-4|new_mode:full|url:/tutorial/clickable/practice
280,answer,q50055a6,1523043263547,
280,practice_answer,q50055a6,1523043265,url:/tutorial/clickable/practice
280,practice_answer,q50056a1,1523043265,url:/tutorial/clickable/practice
280,practice_answer,q50057a1,1523043265,url:/tutorial/clickable/practice
280,practice_answer,q50058a6,1523043265,url:/tutorial/clickable/practice
280,jumping,/tutorial/clickable/practice,1523043268,url:/tutorial/clickable/practice
280,final_answer,q50055a6,1523043268,url:/tutorial/clickable/practice
280,final_answer,q50056a1,1523043268,url:/tutorial/clickable/practice
280,final_answer,q50057a1,1523043268,url:/tutorial/clickable/practice
280,final_answer,q50058a6,1523043268,url:/tutorial/clickable/practice
280,main_section_start,1523043281,1523043281,url:/record_linkage
280,answer,p127a1,1523043287540,
280,answer,p202a1,1523043292811,
280,open_cell,30-1-1,1523043296,url:/record_linkage
280,kapr,0.14866405995438253,1523043296,id:30-1-1|new_mode:partial|url:/record_linkage
280,open_cell,30-1-1,1523043298,url:/record_linkage
280,kapr,0.4317367220593031,1523043299,id:30-1-1|new_mode:full|url:/record_linkage
280,answer,p30a6,1523043302509,
280,answer,p269a1,1523043307780,
280,answer,p362a5,1523043315780,
280,answer,p62a6,1523043319236,
280,next_page,/record_linkage,1523043321,url:/record_linkage
280,final_answer,p127a1,1523043321,url:/record_linkage
280,final_answer,p202a1,1523043321,url:/record_linkage
280,final_answer,p30a6,1523043321,url:/record_linkage
280,final_answer,p269a1,1523043321,url:/record_linkage
280,final_answer,p362a5,1523043321,url:/record_linkage
280,final_answer,p62a6,1523043321,url:/record_linkage
280,answer,p117a1,1523043334,url:/record_linkage
280,answer,p287a5,1523043339,url:/record_linkage
280,open_cell,293-1-2,1523043347,url:/record_linkage
280,kapr,0.6058920686284427,1523043347,id:293-1-2|new_mode:full|url:/record_linkage
280,open_cell,293-1-4,1523043349,url:/record_linkage
280,kapr,0.8431787283288958,1523043349,id:293-1-4|new_mode:full|url:/record_linkage
280,open_cell,293-1-3,1523043350,url:/record_linkage
280,kapr,1.1762508286423754,1523043350,id:293-1-3|new_mode:partial|url:/record_linkage
280,answer,p293a5,1523043357,url:/record_linkage
280,answer,p293a2,1523043365,url:/record_linkage
280,answer,p316a1,1523043372,url:/record_linkage
280,open_cell,70-1-1,1523043376,url:/record_linkage
280,kapr,1.300037717135147,1523043377,id:70-1-1|new_mode:partial|url:/record_linkage
280,open_cell,70-1-1,1523043378,url:/record_linkage
280,kapr,1.6317865782957728,1523043378,id:70-1-1|new_mode:full|url:/record_linkage
280,open_cell,70-1-0,1523043382,url:/record_linkage
280,kapr,1.7147237935859296,1523043382,id:70-1-0|new_mode:partial|url:/record_linkage
280,open_cell,70-1-0,1523043383,url:/record_linkage
280,kapr,2.4611587311973366,1523043383,id:70-1-0|new_mode:full|url:/record_linkage
280,open_cell,70-1-2,1523043392,url:/record_linkage
280,kapr,3.124656453518589,1523043392,id:70-1-2|new_mode:full|url:/record_linkage
280,answer,p70a5,1523043405,url:/record_linkage
280,open_cell,16-1-4,1523043408,url:/record_linkage
280,kapr,3.1249132250829548,1523043408,id:16-1-4|new_mode:full|url:/record_linkage
280,answer,p16a6,1523043410,url:/record_linkage
280,next_page,/record_linkage,1523043411,url:/record_linkage
280,final_answer,p117a1,1523043411,url:/record_linkage
280,final_answer,p287a5,1523043411,url:/record_linkage
280,final_answer,p293a2,1523043411,url:/record_linkage
280,final_answer,p316a1,1523043411,url:/record_linkage
280,final_answer,p70a5,1523043411,url:/record_linkage
280,final_answer,p16a6,1523043411,url:/record_linkage
280,answer,p219a1,1523043430,url:/record_linkage
280,answer,p143a1,1523043432,url:/record_linkage
280,answer,p241a1,1523043434,url:/record_linkage
280,open_cell,335-1-1, 1523043436,url:/record_linkage
280,kapr,4.675665104782204,1523043436,id:335-1-1|new_mode:full|url:/record_linkage
280,answer,p335a6,1523043441,url:/record_linkage
280,open_cell,90-1-1,1523043445,url:/record_linkage
280,kapr,4.9534428825599806,1523043445,id:90-1-1|new_mode:partial|url:/record_linkage
280,open_cell,90-1-1,1523043446,url:/record_linkage
280,kapr,5.09233177144887,1523043446,id:90-1-1|new_mode:full|url:/record_linkage
280,answer,p90a1,1523043454,url:/record_linkage
280,open_cell,360-1-1,1523043465,url:/record_linkage
280,kapr,5.471967321320992,1523043466,id:360-1-1|new_mode:full|url:/record_linkage
280,answer,p360a1,1523043470,url:/record_linkage
280,next_page,/record_linkage,1523043471,url:/record_linkage
280,final_answer,p219a1,1523043471,url:/record_linkage
280,final_answer,p143a1,1523043471,url:/record_linkage
280,final_answer,p241a1,1523043471,url:/record_linkage
280,final_answer,p335a6,1523043471,url:/record_linkage
280,final_answer,p90a1,1523043471,url:/record_linkage
280,final_answer,p360a1,1523043471,url:/record_linkage
280,answer,p192a1,1523043491,url:/record_linkage
280,answer,p50a5,1523043501,url:/record_linkage
280,answer,p50a6,1523043504,url:/record_linkage
280,open_cell,133-1-1,1523043509,url:/record_linkage
280,kapr,5.937126503273344,1523043509,id:133-1-1|new_mode:full|url:/record_linkage
280,answer,p133a2,1523043516,url:/record_linkage
280,answer,p174a1,1523043519,url:/record_linkage
280,open_cell,111-1-2,1523043523,url:/record_linkage
280,kapr,5.990545306692147,1523043523,id:111-1-2|new_mode:partial|url:/record_linkage
280,answer,p111a1,1523043526,url:/record_linkage
280,open_cell,97-1-4,1523043531,url:/record_linkage
280,kapr,5.990795052168931,1523043531,id:97-1-4|new_mode:full|url:/record_linkage
280,answer,p97a5,1523043534,url:/record_linkage
280,answer,p97a6,1523043535,url:/record_linkage
280,next_page,/record_linkage,1523043537,url:/record_linkage
280,final_answer,p192a1,1523043537,url:/record_linkage
280,final_answer,p50a6,1523043537,url:/record_linkage
280,final_answer,p133a2,1523043537,url:/record_linkage
280,final_answer,p174a1,1523043537,url:/record_linkage
280,final_answer,p111a1,1523043537,url:/record_linkage
280,final_answer,p97a6,1523043537,url:/record_linkage
280,open_cell,39-1-1, 1523043556,url:/record_linkage
280,kapr,6.852864017686172,1523043557,id:39-1-1|new_mode:full|url:/record_linkage
280,answer,p39a5,1523043560,url:/record_linkage
280,answer,p39a6,1523043562,url:/record_linkage
280,answer,p156a1,1523043567,url:/record_linkage
280,answer,p156a5,1523043578,url:/record_linkage
280,answer,p206a1,1523043586,url:/record_linkage
280,answer,p163a1,1523043588,url:/record_linkage
280,answer,p313a1,1523043590,url:/record_linkage
280,open_cell,31-1-1,1523043594,url:/record_linkage
280,kapr,7.013999178821334,1523043594,id:31-1-1|new_mode:partial|url:/record_linkage
280,open_cell,31-1-1,1523043596,url:/record_linkage
280,kapr,7.422849587671743,1523043596,id:31-1-1|new_mode:full|url:/record_linkage
280,answer,p31a5,1523043603,url:/record_linkage
280,next_page,/record_linkage,1523043604,url:/record_linkage
280,final_answer,p39a6,1523043604,url:/record_linkage
280,final_answer,p156a5,1523043604,url:/record_linkage
280,final_answer,p206a1,1523043604,url:/record_linkage
280,final_answer,p163a1,1523043604,url:/record_linkage
280,final_answer,p313a1,1523043604,url:/record_linkage
280,final_answer,p31a5,1523043604,url:/record_linkage
280,open_cell,338-1-2,1523043619,url:/record_linkage
280,kapr,7.4791558939780485,1523043619,id:338-1-2|new_mode:partial|url:/record_linkage
280,answer,p338a2,1523043623,url:/record_linkage
280,answer,p7a6,1523043625,url:/record_linkage
280,open_cell,263-1-1,1523043627,url:/record_linkage
280,kapr,7.78657794053053,1523043627,id:263-1-1|new_mode:partial|url:/record_linkage
280,open_cell,263-1-1,1523043628,url:/record_linkage
280,kapr,8.093999987083011,1523043628,id:263-1-1|new_mode:full|url:/record_linkage
280,answer,p263a5,1523043634,url:/record_linkage
280,open_cell,73-1-4,1523043639,url:/record_linkage
280,kapr,8.094217407521388,1523043639,id:73-1-4|new_mode:full|url:/record_linkage
280,answer,p73a2,1523043642,url:/record_linkage
280,open_cell,259-1-1,1523043647,url:/record_linkage
280,kapr,8.301725424876604,1523043647,id:259-1-1|new_mode:partial|url:/record_linkage
280,open_cell,259-1-1,1523043648,url:/record_linkage
280,kapr,8.655432272641177,1523043648,id:259-1-1|new_mode:full|url:/record_linkage
280,answer,p259a1,1523043651,url:/record_linkage
280,answer,p233a1,1523043656,url:/record_linkage
280,jumping,/record_linkage,1523043657,url:/record_linkage
280,final_answer,p233a1,1523043657,url:/record_linkage
280,final_answer,p259a1,1523043657,url:/record_linkage
280,final_answer,p73a2,1523043657,url:/record_linkage
280,final_answer,p338a2,1523043657,url:/record_linkage
280,final_answer,p7a6,1523043657,url:/record_linkage
280,final_answer,p263a5,1523043657,url:/record_linkage
280,performance1,27 out of 36,1523043665,source:server
280,enter main section,2,1523043669,source:server
280,main_section_start,1523043670,1523043670,url:/main_section
280,answer,p129a1,1523043677703,
280,answer,p63a6,1523043691031,
280,answer,p365a5,1523043694342,
280,open_cell,195-1-1, 1523043706,url:/main_section
280,kapr,0.9856630824372761,1523043706,id:195-1-1|new_mode:full|url:/main_section
280,answer,p195a5,1523043712134,
280,answer,p195a3,1523043715135,
280,answer,p273a1,1523043719471,
280,open_cell,28-1-1,1523043721,url:/main_section
280,kapr,1.146798243572437,1523043721,id:28-1-1|new_mode:partial|url:/main_section
280,open_cell,28-1-1,1523043722,url:/main_section
280,kapr,1.3921084888826822,1523043723,id:28-1-1|new_mode:full|url:/main_section
280,answer,p28a6,1523043726350,
280,next_page,/main_section,1523043728,url:/main_section
280,final_answer,p28a6,1523043728,url:/main_section
280,final_answer,p273a1,1523043728,url:/main_section
280,final_answer,p195a3,1523043728,url:/main_section
280,final_answer,p365a5,1523043728,url:/main_section
280,final_answer,p63a6,1523043728,url:/main_section
280,final_answer,p129a1,1523043728,url:/main_section
280,answer,p278a6,1523043748,url:/main_section
280,open_cell,19-1-4,1523043753,url:/main_section
280,kapr,1.3923652604470478,1523043753,id:19-1-4|new_mode:full|url:/main_section
280,answer,p19a6,1523043755,url:/main_section
280,answer,p318a1,1523043762,url:/main_section
280,answer,p115a1,1523043764,url:/main_section
280,answer,p294a1,1523043766,url:/main_section
280,answer,p71a1,1523043767,url:/main_section
280,next_page,/main_section,1523043771,url:/main_section
280,final_answer,p278a6,1523043771,url:/main_section
280,final_answer,p19a6,1523043771,url:/main_section
280,final_answer,p318a1,1523043771,url:/main_section
280,final_answer,p115a1,1523043771,url:/main_section
280,final_answer,p294a1,1523043771,url:/main_section
280,final_answer,p71a1,1523043771,url:/main_section
280,answer,p242a1,1523043780,url:/main_section
280,answer,p145a1,1523043784,url:/main_section
280,answer,p358a1,1523043790,url:/main_section
280,open_cell,337-1-4,1523043794,url:/main_section
280,kapr,1.3926008691429264,1523043794,id:337-1-4|new_mode:full|url:/main_section
280,answer,p337a5,1523043801,url:/main_section
280,open_cell,86-1-1,1523043806,url:/main_section
280,kapr,1.566211980254037,1523043806,id:86-1-1|new_mode:partial|url:/main_section
280,open_cell,86-1-1,1523043807,url:/main_section
280,kapr,1.9382357897778466,1523043807,id:86-1-1|new_mode:full|url:/main_section
280,answer,p86a5,1523043815,url:/main_section
280,answer,p222a2,1523043822,url:/main_section
280,next_page,/main_section,1523043823,url:/main_section
280,final_answer,p145a1,1523043823,url:/main_section
280,final_answer,p242a1,1523043823,url:/main_section
280,final_answer,p358a1,1523043823,url:/main_section
280,final_answer,p337a5,1523043823,url:/main_section
280,final_answer,p86a5,1523043823,url:/main_section
280,final_answer,p222a2,1523043823,url:/main_section
280,open_cell,108-1-4,1523043831,url:/main_section
280,kapr,1.9384128608578606,1523043831,id:108-1-4|new_mode:full|url:/main_section
280,answer,p108a1,1523043835,url:/main_section
280,answer,p183a1,1523043843,url:/main_section
280,answer,p175a1,1523043846,url:/main_section
280,answer,p94a2,1523043860,url:/main_section
280,answer,p136a1,1523043861,url:/main_section
280,answer,p49a5,1523043866,url:/main_section
280,next_page,/main_section,1523043868,url:/main_section
280,final_answer,p108a1,1523043868,url:/main_section
280,final_answer,p183a1,1523043868,url:/main_section
280,final_answer,p94a2,1523043868,url:/main_section
280,final_answer,p136a1,1523043868,url:/main_section
280,final_answer,p49a5,1523043868,url:/main_section
280,final_answer,p175a1,1523043868,url:/main_section
280,open_cell,38-1-1, 1523043877,url:/main_section
280,kapr,2.864338786783787,1523043877,id:38-1-1|new_mode:full|url:/main_section
280,answer,p38a2,1523043893,url:/main_section
280,open_cell,154-1-2,1523043896,url:/main_section
280,kapr,2.953944521550812,1523043896,id:154-1-2|new_mode:partial|url:/main_section
280,open_cell,154-1-2,1523043896,url:/main_section
280,kapr,3.401973195385937,1523043897,id:154-1-2|new_mode:full|url:/main_section
280,answer,p154a1,1523043900,url:/main_section
280,answer,p214a1,1523043904,url:/main_section
280,answer,p159a1,1523043905,url:/main_section
280,answer,p307a1,1523043907,url:/main_section
280,open_cell,32-1-1,1523043909,url:/main_section
280,kapr,3.5970790154917576,1523043909,id:32-1-1|new_mode:partial|url:/main_section
280,open_cell,32-1-1,1523043910,url:/main_section
280,kapr,3.9883929484723564,1523043910,id:32-1-1|new_mode:full|url:/main_section
280,answer,p32a5,1523043914,url:/main_section
280,answer,p32a2,1523043918,url:/main_section
280,next_page,/main_section,1523043920,url:/main_section
280,final_answer,p38a2,1523043920,url:/main_section
280,final_answer,p154a1,1523043920,url:/main_section
280,final_answer,p214a1,1523043920,url:/main_section
280,final_answer,p159a1,1523043920,url:/main_section
280,final_answer,p32a2,1523043920,url:/main_section
280,final_answer,p307a1,1523043920,url:/main_section
280,open_cell,345-1-2,1523043928,url:/main_section
280,kapr,4.0446992547786635,1523043928,id:345-1-2|new_mode:partial|url:/main_section
280,answer,p345a1,1523043931,url:/main_section
280,answer,p3a6,1523043932,url:/main_section
280,answer,p231a2,1523043940,url:/main_section
280,answer,p258a1,1523043943,url:/main_section
280,open_cell,262-1-1,1523043944,url:/main_section
280,kapr,4.2370994471788554,1523043944,id:262-1-1|new_mode:partial|url:/main_section
280,open_cell,262-1-1,1523043945,url:/main_section
280,kapr,4.886450096529504,1523043945,id:262-1-1|new_mode:full|url:/main_section
280,answer,p262a5,1523043954,url:/main_section
280,jumping,/main_section,1523043956,url:/main_section
280,final_answer,p3a6,1523043956,url:/main_section
280,final_answer,p231a2,1523043956,url:/main_section
280,final_answer,p345a1,1523043956,url:/main_section
280,final_answer,p258a1,1523043956,url:/main_section
280,final_answer,p262a5,1523043956,url:/main_section
280,performance2,26 out of 36,1523043955,source:server
280,enter main section,3,1523043958,source:server
280,main_section_start,1523043959,1523043959,url:/main_section
280,answer,p367a6,1523043965212,
280,open_cell,29-1-1,1523043968,url:/main_section
280,kapr,0.20213293650793648,1523043968,id:29-1-1|new_mode:partial|url:/main_section
280,open_cell,29-1-1,1523043968,url:/main_section
280,kapr,0.5344742063492058,1523043968,id:29-1-1|new_mode:full|url:/main_section
280,answer,p29a6,1523043970571,
280,answer,p61a6,1523043974179,
280,answer,p197a2,1523043978299,
280,answer,p197a1,1523043979427,
280,answer,p197a6,1523043982971,
280,open_cell,197-1-1, 1523043985,url:/main_section
280,kapr,1.6287503006253,1523043985,id:197-1-1|new_mode:full|url:/main_section
280,open_cell,197-1-0,1523043986,url:/main_section
280,kapr,2.4705011423761416,1523043986,id:197-1-0|new_mode:full|url:/main_section
280,answer,p270a1,1523043991387,
280,open_cell,128-1-1,1523043997,url:/main_section
280,kapr,2.6903152104765007,1523043997,id:128-1-1|new_mode:partial|url:/main_section
280,open_cell,128-1-1,1523043998,url:/main_section
280,kapr,3.1313434362829518,1523043998,id:128-1-1|new_mode:full|url:/main_section
280,answer,p128a2,1523044008161,
280,next_page,/main_section,1523044010,url:/main_section
280,final_answer,p367a6,1523044010,url:/main_section
280,final_answer,p29a6,1523044010,url:/main_section
280,final_answer,p61a6,1523044010,url:/main_section
280,final_answer,p197a6,1523044010,url:/main_section
280,final_answer,p270a1,1523044010,url:/main_section
280,final_answer,p128a2,1523044010,url:/main_section
280,answer,p285a5,1523044015,url:/main_section
280,answer,p324a1,1523044016,url:/main_section
280,answer,p119a1,1523044018,url:/main_section
280,open_cell,68-1-1,1523044019,url:/main_section
280,kapr,3.258921298235814,1523044019,id:68-1-1|new_mode:partial|url:/main_section
280,open_cell,68-1-1,1523044020,url:/main_section
280,kapr,3.259359710132559,1523044020,id:68-1-1|new_mode:full|url:/main_section
280,answer,p68a1,1523044027,url:/main_section
280,open_cell,23-1-4,1523044032,url:/main_section
280,kapr,3.2596102993440614,1523044032,id:23-1-4|new_mode:full|url:/main_section
280,answer,p23a6,1523044034,url:/main_section
280,open_cell,291-1-2,1523044041,url:/main_section
280,kapr,3.542532110043651,1523044041,id:291-1-2|new_mode:full|url:/main_section
280,answer,p291a1,1523044047,url:/main_section
280,next_page,/main_section,1523044050,url:/main_section
280,final_answer,p285a5,1523044050,url:/main_section
280,final_answer,p324a1,1523044050,url:/main_section
280,final_answer,p291a1,1523044050,url:/main_section
280,final_answer,p23a6,1523044050,url:/main_section
280,final_answer,p119a1,1523044050,url:/main_section
280,final_answer,p68a1,1523044050,url:/main_section
280,open_cell,351-1-1,1523044057,url:/main_section
280,kapr,3.798656954984285,1523044057,id:351-1-1|new_mode:full|url:/main_section
280,answer,p351a1,1523044060,url:/main_section
280,answer,p228a2,1523044066,url:/main_section
280,open_cell,88-1-1,1523044068,url:/main_section
280,kapr,4.433577589904919,1523044068,id:88-1-1|new_mode:full|url:/main_section
280,answer,p88a6,1523044072,url:/main_section
280,answer,p247a1,1523044081,url:/main_section
280,answer,p328a6,1523044089,url:/main_section
280,open_cell,150-1-4,1523044095,url:/main_section
280,kapr,4.433781624081209,1523044095,id:150-1-4|new_mode:full|url:/main_section
280,answer,p150a1,1523044098,url:/main_section
280,next_page,/main_section,1523044099,url:/main_section
280,final_answer,p351a1,1523044099,url:/main_section
280,final_answer,p228a2,1523044099,url:/main_section
280,final_answer,p88a6,1523044099,url:/main_section
280,final_answer,p247a1,1523044099,url:/main_section
280,final_answer,p328a6,1523044099,url:/main_section
280,final_answer,p150a1,1523044099,url:/main_section
280,answer,p185a1,1523044103,url:/main_section
280,answer,p45a5,1523044110,url:/main_section
280,answer,p45a6,1523044111,url:/main_section
280,answer,p138a1,1523044117,url:/main_section
280,open_cell,101-1-2,1523044119,url:/main_section
280,kapr,4.755966949824409,1523044119,id:101-1-2|new_mode:full|url:/main_section
280,open_cell,101-1-4,1523044121,url:/main_section
280,kapr,4.984593346619686,1523044121,id:101-1-4|new_mode:full|url:/main_section
280,answer,p101a6,1523044123,url:/main_section
280,answer,p179a1,1523044133,url:/main_section
280,open_cell,109-1-2,1523044136,url:/main_section
280,kapr,5.045867856423607,1523044137,id:109-1-2|new_mode:partial|url:/main_section
280,answer,p109a1,1523044138,url:/main_section
280,next_page,/main_section,1523044139,url:/main_section
280,final_answer,p185a1,1523044139,url:/main_section
280,final_answer,p179a1,1523044139,url:/main_section
280,final_answer,p109a1,1523044139,url:/main_section
280,final_answer,p101a6,1523044139,url:/main_section
280,final_answer,p45a6,1523044139,url:/main_section
280,final_answer,p138a1,1523044139,url:/main_section
280,answer,p157a1,1523044142,url:/main_section
280,answer,p34a1,1523044143,url:/main_section
280,answer,p306a1,1523044145,url:/main_section
280,answer,p215a1,1523044146,url:/main_section
280,open_cell,151-1-4,1523044151,url:/main_section
280,kapr,5.046082854703622,1523044151,id:151-1-4|new_mode:full|url:/main_section
280,answer,p151a6,1523044152,url:/main_section
280,open_cell,151-1-2,1523044155,url:/main_section
280,kapr,5.3236456342013865,1523044155,id:151-1-2|new_mode:partial|url:/main_section
280,open_cell,151-1-2,1523044156,url:/main_section
280,kapr,5.879201189756942,1523044156,id:151-1-2|new_mode:full|url:/main_section
280,answer,p151a5,1523044162,url:/main_section
280,open_cell,34-1-1,1523044168,url:/main_section
280,kapr,6.150568711124463,1523044168,id:34-1-1|new_mode:partial|url:/main_section
280,open_cell,34-1-1,1523044169,url:/main_section
280,kapr,6.477491788047539,1523044169,id:34-1-1|new_mode:full|url:/main_section
280,open_cell,40-1-1, 1523044175,url:/main_section
280,kapr,7.339560753564781,1523044175,id:40-1-1|new_mode:full|url:/main_section
280,answer,p40a6,1523044183,url:/main_section
280,next_page,/main_section,1523044185,url:/main_section
280,final_answer,p40a6,1523044185,url:/main_section
280,final_answer,p157a1,1523044185,url:/main_section
280,final_answer,p34a1,1523044185,url:/main_section
280,final_answer,p151a5,1523044185,url:/main_section
280,final_answer,p215a1,1523044185,url:/main_section
280,final_answer,p306a1,1523044185,url:/main_section
280,answer,p235a2,1523044191,url:/main_section
280,open_cell,254-1-1,1523044193,url:/main_section
280,kapr,7.561441620606938,1523044193,id:254-1-1|new_mode:partial|url:/main_section
280,open_cell,254-1-1,1523044194,url:/main_section
280,kapr,8.11614378821233,1523044194,id:254-1-1|new_mode:full|url:/main_section
280,answer,p254a1,1523044200,url:/main_section
280,answer,p12a6,1523044202,url:/main_section
280,answer,p347a1,1523044209,url:/main_section
280,open_cell,261-1-1,1523044212,url:/main_section
280,kapr,8.522163366142664,1523044212,id:261-1-1|new_mode:full|url:/main_section
280,answer,p261a6,1523044222,url:/main_section
