uid,type,value,timestamp,extra
79,kapr,1.3971857161821317,1522698383,id:284-1-3|new_mode:full|url:/record_linkage
79,open_cell,284-1-4,1522698396,url:/record_linkage
79,kapr,1.4510206814155646,1522698396,id:284-1-4|new_mode:full|url:/record_linkage
79,answer,p284a1,1522698404,url:/record_linkage
79,answer,p284a6,1522698410,url:/record_linkage
79,answer,p297a1,1522698427,url:/record_linkage
79,answer,p320a1,1522698438,url:/record_linkage
79,answer,p72a1,1522698445,url:/record_linkage
79,open_cell,24-1-4,1522698452,url:/record_linkage
79,kapr,1.4512774529799308,1522698452,id:24-1-4|new_mode:full|url:/record_linkage
79,answer,p24a6,1522698455,url:/record_linkage
79,next_page,/record_linkage,1522698466,url:/record_linkage
79,final_answer,p125a1,1522698466,url:/record_linkage
79,final_answer,p284a6,1522698466,url:/record_linkage
79,final_answer,p297a1,1522698466,url:/record_linkage
79,final_answer,p320a1,1522698466,url:/record_linkage
79,final_answer,p72a1,1522698466,url:/record_linkage
79,final_answer,p24a6,1522698466,url:/record_linkage
79,answer,p227a6,1522698496,url:/record_linkage
79,open_cell,148-1-4,1522698548,url:/record_linkage
79,kapr,1.4514818743178453,1522698549,id:148-1-4|new_mode:full|url:/record_linkage
79,answer,p148a1,1522698553,url:/record_linkage
79,answer,p247a1,1522698565,url:/record_linkage
79,answer,p332a6,1522698575,url:/record_linkage
79,answer,p90a1,1522698621,url:/record_linkage
79,answer,p359a1,1522698649,url:/record_linkage
79,next_page,/record_linkage,1522698650,url:/record_linkage
79,final_answer,p227a6,1522698650,url:/record_linkage
79,final_answer,p148a1,1522698650,url:/record_linkage
79,final_answer,p247a1,1522698650,url:/record_linkage
79,final_answer,p332a6,1522698650,url:/record_linkage
79,final_answer,p90a1,1522698650,url:/record_linkage
79,final_answer,p359a1,1522698650,url:/record_linkage
79,answer,p186a1,1522698679,url:/record_linkage
79,answer,p175a1,1522698691,url:/record_linkage
79,answer,p48a6,1522698696,url:/record_linkage
79,open_cell,138-1-1,1522698725,url:/record_linkage
79,kapr,1.9544434756250346,1522698725,id:138-1-1|new_mode:full|url:/record_linkage
79,answer,p138a1,1522698731,url:/record_linkage
79,answer,p113a6,1522698743,url:/record_linkage
79,open_cell,91-1-4,1522698753,url:/record_linkage
79,kapr,1.9547165581177934,1522698754,id:91-1-4|new_mode:full|url:/record_linkage
79,answer,p91a6,1522698756,url:/record_linkage
79,next_page,/record_linkage,1522698758,url:/record_linkage
79,final_answer,p186a1,1522698758,url:/record_linkage
79,final_answer,p48a6,1522698758,url:/record_linkage
79,final_answer,p138a1,1522698758,url:/record_linkage
79,final_answer,p175a1,1522698758,url:/record_linkage
79,final_answer,p113a6,1522698758,url:/record_linkage
79,final_answer,p91a6,1522698758,url:/record_linkage
79,answer,p38a6,1522698783,url:/record_linkage
79,answer,p156a6,1522698796,url:/record_linkage
79,answer,p207a1,1522698802,url:/record_linkage
79,open_cell,207-1-3,1522698809,url:/record_linkage
79,kapr,2.6000588701267717,1522698809,id:207-1-3|new_mode:full|url:/record_linkage
79,answer,p165a1,1522698819,url:/record_linkage
79,answer,p31a6,1522698850,url:/record_linkage
79,open_cell,311-1-1,1522698881,url:/record_linkage
79,kapr,2.8502166984096,1522698882,id:311-1-1|new_mode:full|url:/record_linkage
79,answer,p311a1,1522698887,url:/record_linkage
79,next_page,/record_linkage,1522698888,url:/record_linkage
79,final_answer,p38a6,1522698888,url:/record_linkage
79,final_answer,p156a6,1522698888,url:/record_linkage
79,final_answer,p207a1,1522698888,url:/record_linkage
79,final_answer,p165a1,1522698888,url:/record_linkage
79,final_answer,p311a1,1522698888,url:/record_linkage
79,final_answer,p31a6,1522698888,url:/record_linkage
79,answer,p239a6,1522698905,url:/record_linkage
79,answer,p84a1,1522698918,url:/record_linkage
79,open_cell,338-1-3,1522698923,url:/record_linkage
79,kapr,3.6134799616728634,1522698923,id:338-1-3|new_mode:full|url:/record_linkage
79,open_cell,338-1-2,1522698929,url:/record_linkage
79,kapr,3.7260925742854756,1522698929,id:338-1-2|new_mode:partial|url:/record_linkage
79,answer,p338a1,1522698935,url:/record_linkage
79,answer,p7a6,1522698942,url:/record_linkage
79,open_cell,262-1-1,1522698957,url:/record_linkage
79,kapr,3.9184927666856684,1522698957,id:262-1-1|new_mode:partial|url:/record_linkage
79,open_cell,255-1-1,1522699001,url:/record_linkage
79,kapr,4.1908239213697644,1522699001,id:255-1-1|new_mode:partial|url:/record_linkage
79,answer,p255a6,1522699011,url:/record_linkage
79,answer,p262a1,1522699029,url:/record_linkage
79,jumping,/record_linkage,1522699032,url:/record_linkage
79,final_answer,p239a6,1522699032,url:/record_linkage
79,final_answer,p255a6,1522699032,url:/record_linkage
79,final_answer,p84a1,1522699032,url:/record_linkage
79,final_answer,p338a1,1522699032,url:/record_linkage
79,final_answer,p7a6,1522699032,url:/record_linkage
79,final_answer,p262a1,1522699032,url:/record_linkage
79,performance1,30 out of 36,1522699039,source:server
79,enter main section,2,1522699059,source:server
79,main_section_start,1522699059,1522699059,url:/main_section
79,answer,p275a1,1522699075715,
79,answer,p129a1,1522699077785,
79,answer,p29a6,1522699087225,
79,answer,p204a6,1522699094833,
79,answer,p367a6,1522699101201,
79,answer,p58a6,1522699106073,
79,next_page,/main_section,1522699107,url:/main_section
79,final_answer,p29a6,1522699107,url:/main_section
79,final_answer,p275a1,1522699107,url:/main_section
79,final_answer,p204a6,1522699107,url:/main_section
79,final_answer,p367a6,1522699107,url:/main_section
79,final_answer,p58a6,1522699107,url:/main_section
79,final_answer,p129a1,1522699107,url:/main_section
79,answer,p278a6,1522699122,url:/main_section
79,open_cell,21-1-4,1522699128,url:/main_section
79,kapr,0.00024591306537521555,1522699128,id:21-1-4|new_mode:full|url:/main_section
79,answer,p21a6,1522699130,url:/main_section
