u_id,section,timestamp,q_id,column,cell_mode,kapr_cumulative,kapr_cell
62,2,1522794280,86,fname,full,6.857691297031264,0.3720238095238093
62,2,1522794304,104,lname,partial,6.917215106555073,0.05952380952380931
62,2,1522794345,136,fname,full,7.288535840779034,0.3713207342239615
62,2,1522794353,136,reg,full,8.304746332795977,1.0162104920169428
62,2,1522794401,155,fname,full,8.779892531626388,0.4751461988304104
62,2,1522794409,155,lname,partial,9.401237560866154,0.621345029239766
62,2,1522794416,212,lname,partial,9.419512414667324,0.01827485380117011
62,2,1522794420,212,sex,full,9.43127296684141,0.01176055217408667
62,2,1522794434,157,fname,full,9.785728985359928,0.35445601851851727
62,2,1522794478,343,lname,partial,9.805019108816717,0.019290123456789487
62,2,1522794501,260,fname,partial,9.826720497705606,0.021701388888889284
62,2,1522794503,260,fname,full,10.235708211380821,0.4089877136752147
62,2,1522794516,264,fname,partial,10.493494406667017,0.2577861952861955
62,2,1522794523,264,fname,full,10.832825214747825,0.33933080808080796
62,3,1522794551,28,fname,partial,0.16113516113516113,0.16113516113516113
62,3,1522794558,28,fname,full,0.4064454064454062,0.2453102453102451
62,3,1522794583,201,fname,full,1.392108488882682,0.9856630824372759
62,3,1522794599,267,fname,full,1.5480799683835733,0.1559714795008913
62,3,1522794613,130,fname,partial,1.6824885705341106,0.1344086021505373
62,3,1522794614,130,fname,full,1.7969847871808653,0.11449621664675469
62,3,1522794657,17,lname,full,2.2425866390327167,0.4456018518518514
62,3,1522794668,69,fname,partial,2.5792869757330537,0.33670033670033694
62,3,1522794689,353,fname,full,3.251735442299168,0.6724484665661143
62,3,1522794714,90,fname,partial,3.5295132200769457,0.2777777777777777
62,3,1522794715,90,fname,full,3.6684021089658354,0.13888888888888973
62,3,1522794747,147,lname,full,3.96260024799156,0.29419813902572445
62,3,1522794773,170,lname,full,4.568117788992971,0.6055175410014115
62,3,1522794777,108,lname,partial,4.5948271907023734,0.02670940170940206
62,3,1522794792,92,lname,full,4.80045489633008,0.20562770562770627
62,3,1522794830,167,fname,full,4.93194157234691,0.13148667601683073
62,3,1522794839,36,fname,partial,5.134074508854846,0.20213293650793585
62,3,1522794844,36,fname,full,5.388290778696116,0.25421626984126977
62,3,1522794864,214,lname,partial,5.447814588219926,0.0595238095238102
62,3,1522794889,76,lname,full,6.035028640507509,0.5872140522875826
62,3,1522794908,262,fname,partial,6.227428832907702,0.1924001924001928
62,3,1522794911,262,fname,full,6.876779482258351,0.6493506493506489
62,4,1522795025,129,fname,partial,0.07826278659611992,0.07826278659611992
62,4,1522795026,129,fname,full,0.18016362923770338,0.10190084264158346
62,4,1522795045,372,dob,partial,0.33310675093082465,0.15294312169312127
62,4,1522795059,275,fname,full,0.4070670399448775,0.07396028901405283
62,4,1522795062,275,lname,full,1.5534515196626901,1.1463844797178127
62,4,1522795077,30,fname,partial,1.7021155796170722,0.14866405995438203
62,4,1522795081,30,fname,full,1.985188241721993,0.2830726621049209
62,4,1522795127,117,fname,full,2.297821277056178,0.31263303533418485
62,4,1522795142,292,fname,full,2.7309380520020383,0.43311677494586043
62,4,1522795147,292,lname,full,3.51387991440417,0.7829418624021316
62,4,1522795161,68,fname,partial,3.641457776357032,0.12757786195286203
62,4,1522795162,68,fname,full,3.641896188253777,4.384118967450945e-4
62,4,1522795183,22,lname,full,4.206132299364889,0.5642361111111116
62,4,1522795214,355,fname,full,4.816706641823288,0.6105743424583991
62,4,1522795227,88,fname,full,5.451627276743923,0.6349206349206353
62,4,1522795286,248,dob,full,6.317860826635643,0.86623354989172
62,4,1522795324,175,dob,full,7.034706704771844,0.7168458781362013
62,4,1522795338,100,lname,full,7.537668306079034,0.5029616013071898
62,4,1522795344,100,fname,full,8.12743546294178,0.5897671568627452
62,4,1522795359,112,lname,partial,8.2817564505961,0.15432098765432123
62,4,1522795427,138,fname,full,8.78471805190329,0.5029616013071898
62,4,1522795438,138,reg,full,9.627242561707211,0.8425245098039209
62,4,1522795450,34,fname,partial,9.898610083074733,0.2713675213675213
62,4,1522795452,34,fname,full,10.22553315999781,0.32692307692307665
62,4,1522795470,151,reg,full,10.919977604442254,0.6944444444444446
62,4,1522795477,151,lname,partial,11.128310937775588,0.20833333333333393
62,4,1522795478,151,lname,full,11.683866493331141,0.5555555555555536
62,4,1522795494,209,sex,full,11.68408438234805,2.178890169091119e-4
62,4,1522795504,163,fname,full,11.957653405917073,0.27356902356902246
62,4,1522795576,305,lname,full,12.412564839089377,0.4549114331723043
62,4,1522795592,347,sex,full,12.412855921097039,2.910820076618137e-4
62,4,1522795600,255,fname,partial,12.685187075781135,0.2723311546840961
62,4,1522795613,73,lname,full,13.00179400529129,0.31660692951015434
62,4,1522795636,261,fname,full,13.407813583221625,0.4060195779303353
62,5,1522795727,195,fname,full,0.9856630824372761,0.9856630824372761
62,5,1522795730,195,sex,full,1.075268817204301,0.08960573476702494
62,5,1522795754,131,fname,partial,1.1710542578173277,0.09578544061302674
62,5,1522795755,131,fname,full,1.366172747954975,0.19511849013764726
62,5,1522795832,27,fname,partial,1.5245277102587693,0.1583549623037943
62,5,1522795847,271,fname,full,1.8371607455929535,0.3126330353341842
62,5,1522795861,301,lname,full,2.331208364640573,0.4940476190476195
62,5,1522795875,14,lname,full,2.7069524122596205,0.37574404761904745
62,5,1522795917,243,dob,full,3.5294632347704433,0.8225108225108229
62,5,1522795931,361,fname,full,3.936183894048647,0.40672065927820356
62,5,1522795937,142,lname,full,4.77195387455547,0.8357699805068228
62,5,1522795951,89,fname,partial,4.92627486220979,0.15432098765432034
62,5,1522795975,329,fname,full,6.204683953118881,1.2784090909090908
62,5,1522795992,190,dob,full,6.858278724360711,0.6535947712418304
62,5,1522795998,97,lname,full,7.130444829860149,0.272166105499438
62,5,1522796006,97,fname,full,8.022700722116042,0.8922558922558927
62,5,1522796036,153,lname,partial,8.265605965021287,0.24290524290524473
62,5,1522796037,153,lname,full,8.592686292101611,0.3270803270803242
62,5,1522796058,213,sex,full,8.59288458641536,1.9829431374951412e-4
62,5,1522796075,35,lname,full,8.831759825290598,0.23887523887523798
62,5,1522796083,35,fname,partial,9.300410293941066,0.468650468650468
62,5,1522796096,166,fname,full,9.401683442089217,0.10127314814815058
62,5,1522796117,257,fname,partial,9.633164923570698,0.23148148148148096
62,5,1522796131,74,lname,full,10.243760038809775,0.610595115239077
62,6,1522796232,269,fname,full,0.1463293650793651,0.1463293650793651
62,6,1522796254,26,fname,partial,0.31228116246498594,0.16595179738562085
62,6,1522796255,26,fname,full,0.7335434173669467,0.4212622549019608
62,6,1522796279,132,lname,partial,0.754587188410718,0.02104377104377131
62,6,1522796292,18,lname,full,1.2890613947599245,0.5344742063492065
62,6,1522796307,71,fname,partial,1.5494780614265906,0.2604166666666661
62,6,1522796308,71,fname,full,1.6796863947599245,0.13020833333333393
62,6,1522796658,296,lname,full,2.1164680039553265,0.436781609195402
62,6,1522796709,315,fname,full,3.3368127726871912,1.2203447687318647
73,1,1523044341,132,lname,partial,0.02104377104377104,0.02104377104377104
73,1,1523044344,132,sex,full,0.03239863916947246,0.011354868125701415
73,1,1523044827,69,fname,partial,0.3690989758698087,0.3367003367003363
73,1,1523044868,13,sex,full,0.3693766819814934,2.777061116847057e-4
73,1,1523045047,85,reg,partial,0.3871251606833186,0.017748478701825166
73,1,1523045052,85,fname,partial,0.6623674415036931,0.2752422808203745
73,1,1523045243,114,lname,partial,0.7592666663098945,0.09689922480620139
73,1,1523045250,114,dob,partial,0.8262886301341844,0.06702196382428993
73,1,1523045297,94,sex,full,0.8265417882820789,2.531581478945055e-4
73,1,1523045388,151,lname,partial,1.0348751216154122,0.20833333333333326
73,1,1523045392,151,lname,full,1.5904306771709675,0.5555555555555554
73,1,1523045431,151,sex,full,1.6598751216154124,0.06944444444444486
73,1,1523045604,33,fname,partial,1.8514460028414657,0.19157088122605326
73,1,1523045800,344,lname,partial,1.8707361262982563,0.019290123456790598
73,1,1523045805,344,sex,full,1.8832048147935148,0.012468688495258506
73,2,1523045904,26,fname,partial,0.1659517973856209,0.1659517973856209
73,2,1523045913,26,fname,full,0.5872140522875818,0.4212622549019609
73,2,1523045993,128,fname,partial,0.8070281203879405,0.21981406810035864
73,2,1523045995,128,fname,full,1.2480563461943917,0.4410282258064512
73,2,1523046071,16,sex,full,1.2483131177587579,2.567715643662094e-4
73,2,1523046161,67,reg,partial,1.2707145514505143,0.0224014336917564
73,2,1523046207,147,sex,full,1.270947238550537,2.3268710002266602e-4
73,2,1523046290,89,fname,partial,1.425268226204858,0.154320987654321
73,2,1523046295,89,fname,full,1.9991493990443643,0.5738811728395063
73,2,1523046396,103,lname,partial,2.1415995414945064,0.1424501424501421
73,2,1523046404,103,dob,partial,2.2921896920846567,0.15059015059015035
73,2,1523046451,102,sex,full,2.2924627745774164,2.73082492759702e-4
73,2,1523046537,205,lname,partial,2.3112315433461847,0.018768768768768318
73,2,1523046555,153,lname,partial,2.554136786251428,0.2429052429052434
73,2,1523046556,153,lname,full,2.8812171133317555,0.3270803270803273
73,2,1523046605,35,fname,partial,3.1109923431069846,0.22977522977522913
73,2,1523046607,35,fname,full,3.279058136172778,0.1680657930657934
73,2,1523046807,340,lname,partial,3.307993321357963,0.02893518518518512
73,2,1523046840,264,fname,partial,3.565779516644158,0.25778619528619506
73,2,1523046841,264,fname,full,3.905110324724966,0.33933080808080796
77,1,1523052838,29,fname,partial,0.20213293650793648,0.20213293650793648
77,1,1523052842,29,fname,full,0.5344742063492058,0.3323412698412693
77,1,1523052886,276,sex,full,0.5347356391509133,2.6143280170742855e-4
77,1,1523052990,67,fname,partial,0.8035528434519882,0.2688172043010749
77,1,1523053009,15,sex,full,0.8038066608658933,2.538174139050664e-4
77,1,1523053056,146,sex,full,0.8040171755321491,2.1051466625587878e-4
77,1,1523053090,85,fname,partial,1.0082655415452209,0.20424836601307172
77,1,1523053092,85,fname,full,1.45197750909086,0.44371196754563913
77,1,1523053107,350,fname,partial,1.600787032900384,0.14880952380952395
77,1,1523053108,350,fname,full,2.315072747186098,0.7142857142857142
77,1,1523053184,108,lname,partial,2.3417821488954997,0.026709401709401615
77,1,1523053199,94,lname,full,2.9117677188810696,0.5699855699855698
77,1,1523053227,94,sex,full,2.993537800651152,0.08177008177008238
77,1,1523053343,156,sex,full,2.993710025575292,1.7222492414026291e-4
77,1,1523053362,156,lname,partial,3.1734748226934375,0.1797647971181453
77,1,1523053400,214,lname,partial,3.2329986322172473,0.059523809523809756
77,1,1523053475,161,fname,full,3.5874546507357663,0.35445601851851904
77,1,1523053507,36,fname,partial,3.7895875872437026,0.2021329365079363
77,1,1523053554,239,dob,partial,3.9747727724288877,0.18518518518518512
77,1,1523053585,257,fname,partial,4.206254253910369,0.23148148148148096
77,1,1523053589,257,fname,full,4.530328327984442,0.3240740740740735
77,1,1523053607,75,sex,full,4.530507635751783,1.793077673406529e-4
77,1,1523053616,343,lname,partial,4.549797759208573,0.019290123456790376
77,1,1523053636,12,fname,full,4.7878929973038105,0.23809523809523725
77,1,1523053663,265,fname,full,5.321943176515281,0.5340501792114702
77,2,1523053718,27,fname,partial,0.15835496230379434,0.15835496230379434
77,2,1523053756,271,sex,full,0.15865341866210828,2.984563583139366e-4
77,2,1523053799,127,fname,partial,0.45105107948082146,0.2923976608187132
77,2,1523053827,14,sex,full,0.45130830956583745,2.5723008501599143e-4
77,2,1523053860,296,sex,full,0.4516285828657196,3.202732998821567e-4
77,2,1523053875,71,fname,partial,0.7120452495323867,0.2604166666666671
77,2,1523053877,71,fname,full,0.8422535828657204,0.1302083333333337
77,2,1523053915,150,sex,full,0.8424576170420096,2.0403417628922504e-4
77,2,1523053966,88,fname,full,1.4773782519626448,0.6349206349206352
77,2,1523053977,226,sex,full,1.4775854251262621,2.0717316361729132e-4
77,2,1523053978,226,dob,partial,1.607586585295978,0.13000116016971597
77,2,1523054064,92,sex,full,1.607839743443873,2.531581478948386e-4
77,2,1523054074,134,fname,partial,1.773791540829494,0.16595179738562105
77,2,1523054084,134,fname,full,2.279306246711847,0.505514705882353
77,2,1523054145,151,sex,full,2.279521244991861,2.1499828001392274e-4
77,2,1523054180,32,fname,partial,2.474627065097681,0.19510582010582
77,2,1523054182,32,fname,full,2.865940998078281,0.39131393298060013
77,2,1523054245,347,lname,partial,3.0003496002288186,0.13440860215053752
77,2,1523054265,74,sex,full,3.0005343242880196,1.8472405920100243e-4
77,2,1523054277,259,fname,partial,3.208042341643235,0.2075080173552153
77,2,1523054285,259,fname,full,3.5617491894078075,0.3537068477645726
77,2,1523054292,261,fname,full,3.967768767338141,0.4060195779303335
77,3,1523054383,26,fname,partial,0.1659517973856209,0.1659517973856209
77,3,1523054415,269,sex,full,0.1661846205599716,2.3282317435069366e-4
77,3,1523054422,128,fname,partial,0.3859986886603304,0.21981406810035878
77,3,1523054428,128,fname,full,0.8270269144667817,0.4410282258064513
77,3,1523054496,299,sex,full,0.8272834145741174,2.5650010733568873e-4
77,3,1523054504,22,sex,full,0.8275372319880223,2.538174139049554e-4
77,3,1523054521,69,fname,partial,1.1642375686883588,0.3367003367003365
77,3,1523054575,86,fname,partial,1.33784867979947,0.17361111111111116
77,3,1523054576,86,fname,full,1.7098724893232795,0.37202380952380953
77,3,1523054598,145,sex,full,1.710084285011845,2.117956885654415e-4
77,3,1523054636,106,lname,partial,1.7278905528181128,0.017806267806267817
77,3,1523054646,106,dob,partial,1.965307456901684,0.2374169040835712
77,3,1523054677,95,sex,full,1.9655683004031712,2.608435014872512e-4
77,3,1523054694,136,fname,full,2.336889034627131,0.37132073422395995
77,3,1523054724,35,fname,partial,2.5666642644023607,0.22977522977522957
77,3,1523054740,155,lname,partial,2.7128630948117176,0.14619883040935688
77,3,1523054743,155,lname,full,2.932161340425753,0.21929824561403555
77,3,1523054774,207,lname,partial,2.951451463882543,0.01929012345678993
77,3,1523054783,84,sex,full,2.9516693528994504,2.1788901690733553e-4
77,3,1523054789,263,fname,partial,3.2590913994519326,0.3074220465524822
77,3,1523054790,263,fname,full,3.5665134460044134,0.30742204655248084
77,3,1523054801,256,fname,partial,3.8098354124721596,0.24332196646774618
77,3,1523054802,256,fname,full,4.316016145634991,0.506180733162831
77,3,1523054823,342,lname,partial,4.3358574154762595,0.019841269841268883
77,4,1523054847,132,lname,partial,0.02104377104377104,0.02104377104377104
77,4,1523054851,132,fname,partial,0.2985585016835016,0.2775147306397306
77,4,1523054858,132,fname,full,0.4077230639730643,0.10916456228956267
77,4,1523054879,268,sex,full,0.40797077101651924,2.4770704345494776e-4
77,4,1523054885,28,fname,partial,0.5691059321516801,0.1611351611351609
77,4,1523054886,28,fname,full,0.8144161774619253,0.24531024531024515
77,4,1523054923,300,sex,full,0.814796559034257,3.8038157233166725e-4
77,4,1523054929,300,dob,partial,1.3058691689149164,0.4910726098806595
77,4,1523054945,23,sex,full,1.3061197581264186,2.505892115021169e-4
77,4,1523054960,149,sex,full,1.3063445529154472,2.2479478902859285e-4
